city,label_id,pano_id,pano_source,time_created,hf_split,hf_filename,pano_x,pano_y,pano_width,pano_height,heading,pitch,zoom,camera_heading,camera_pitch,camera_roll,canvas_x,canvas_y
newberg-or,7756,radTPDI2ThwG6x7rmhmGJw,gsv,2019-10-07T19:47:05.103Z,train,gsv-newberg-7756-CurbRamp.png,1365,3782,13312.0,6656.0,304.982147,-15.607142,2.0,88.47818,0.623055,,365,198
pittsburgh-pa,9986,LOpbjb6jcI_d-4XXpVz0bg,gsv,2021-04-12T22:47:36.268Z,train,gsv-pittsburgh-9986-CurbRamp.png,4524,4846,16384.0,8192.0,276.84375,-13.5,3.0,4.280823,-1.672745,,528,319
columbus-oh,12594,BGMZ-RuaekTm04qCigaRBQ,gsv,2020-04-21T23:06:48.527Z,train,gsv-columbus-12594-CurbRamp.png,8900,4708,16384.0,8192.0,274.1875,-22.4375,1.0,274.36731,0.009117,,460,186
columbus-oh,27517,1OApREYvQV_Cv3wq0Canbw,gsv,2021-04-27T23:46:43.235Z,train,gsv-columbus-27517-CurbRamp.png,3356,4898,16384.0,8192.0,146.142853,-19.3125,1.0,272.450562,-2.622932,,485,236
chicago-il,20930,jj6iMsxL8lbqDg5_ST3fGQ,gsv,2023-02-02T16:16:28.206Z,train,gsv-chicago-20930-CurbRamp.png,4054,4788,16384.0,8192.0,190.5,-28.4375,1.0,269.723389,0.25546,,286,157
chicago-il,11078,R7hWKUpFiHEZYYsY3pIlbQ,gsv,2022-09-07T20:46:59.587Z,train,gsv-chicago-11078-CurbRamp.png,8506,4044,13312.0,6656.0,316.542419,-21.359375,3.0,270.360779,0.040535,,453,190
seattle-wa,946,rmiHQyvoRbz9ozkfMWjdKA,gsv,2019-04-11T03:46:08.059Z,train,gsv-seattle-946-CurbRamp.png,11731,4974,16384.0,8192.0,151.598221,-22.928572,2.0,89.696213,1.67263,,553,203
cdmx,6446,zyl3A0W0d54ThWVZqwFvwA,gsv,2020-10-21T18:14:13.054Z,train,gsv-cdmx-6446-CurbRamp.png,7981,4745,16384.0,8192.0,285.169647,-18.125,2.0,297.681763,-0.604797,,457,193
oradell-nj,7570,c_z6jQc5n5UA5T1_AIWl5Q,gsv,2022-07-14T20:57:21.958Z,train,gsv-oradell-7570-CurbRamp.png,3795,4682,16384.0,8192.0,24.366072,-10.392858,2.0,115.309776,-0.037697,,290,272
seattle-wa,18033,vBi8I8fE6uZ1He3JrT1tvg,gsv,2019-04-27T23:00:31.074Z,train,gsv-seattle-18033-CurbRamp.png,14183,5522,16384.0,8192.0,130.375,-35.0,1.0,35.474712,1.656212,,575,254
columbus-oh,26961,ys6SgnwL8iNP9IRqwsL57g,gsv,2021-04-27T22:54:34.528Z,test,gsv-columbus-26961-CurbRamp.png,1633,4407,16384.0,8192.0,30.246525,-13.723214,2.0,171.192062,0.922829,,320,153
seattle-wa,200438,AeVi5EnMvhvIYQved0_1Ig,gsv,2022-04-12T02:05:42.841Z,train,gsv-seattle-200438-CurbRamp.png,9564,4840,16384.0,8192.0,23.362499,-29.5625,1.0,0.737375,1.706024,,407,156
pittsburgh-pa,7121,tFUZkFMol_ONjUsVCa5PRw,gsv,2021-02-04T21:04:56.114Z,train,gsv-pittsburgh-7121-CurbRamp.png,16010,4693,16384.0,8192.0,333.928558,-10.982142,2.0,159.376755,-0.207817,,326,267
newberg-or,539,Q70TPJhaWJ81lsV3I_oZlw,gsv,2019-02-04T20:23:23.489Z,test,gsv-newberg-539-CurbRamp.png,2897,3856,13312.0,6656.0,176.5625,-7.75,1.0,271.103821,-1.243294,,316,282
seattle-wa,164986,h7XAqMhnzYYtG6uxGFJROQ,gsv,2021-07-13T20:30:46.712Z,test,gsv-seattle-164986-CurbRamp.png,14024,4877,16384.0,8192.0,328.171875,-18.723215,1.0,192.604782,1.100471,,315,231
cdmx,4933,cPWRzd7cm6vUGvxx3qfO8Q,gsv,2020-05-14T15:11:22.086Z,train,gsv-cdmx-4933-CurbRamp.png,13410,4909,16384.0,8192.0,307.8125,-28.4375,1.0,183.574203,-0.456482,,301,174
seattle-wa,743,dmPfpgMh_hvxr-USb_Wemg,gsv,2019-04-02T17:06:36.387Z,test,gsv-seattle-743-CurbRamp.png,11258,5242,16384.0,8192.0,218.267853,-20.375,1.0,161.78157,0.516586,,423,273
pittsburgh-pa,9991,RX7yUWEKwlyj5W9TK-_STw,gsv,2021-04-12T22:49:17.447Z,train,gsv-pittsburgh-9991-CurbRamp.png,7162,4935,16384.0,8192.0,58.381695,-6.339286,1.0,71.775291,-0.440079,,303,319
chicago-il,11227,GlX2dUixxdG8chgcFctLNQ,gsv,2022-09-29T19:23:48.043Z,train,gsv-chicago-11227-CurbRamp.png,15200,4789,16384.0,8192.0,329.790192,-16.848215,3.0,178.939804,-2.058502,,437,199
columbus-oh,25,7ErkXPfoR5yC8CzOF48j2Q,gsv,2019-11-12T23:10:46.34Z,train,gsv-columbus-25-CurbRamp.png,10141,3904,13312.0,6656.0,358.823669,-12.484375,3.0,262.458252,3.657707,,308,319
columbus-oh,15398,JQG8SkfiC-adyBi-Ny9FdA,gsv,2020-06-23T22:40:42.894Z,test,gsv-columbus-15398-CurbRamp.png,4626,4021,13312.0,6656.0,32.901787,-23.98884,2.0,93.967667,0.004494,,434,175
newberg-or,2618,Fc5vMaTeDXqs_QwJEoN-Bw,gsv,2019-03-14T22:43:02.749Z,train,gsv-newberg-2618-CurbRamp.png,8759,4340,13312.0,6656.0,227.75,-16.78125,1.0,178.557617,0.603432,,404,309
seattle-wa,88534,K2yf30hUN73HxtBaI9V2Wg,gsv,2019-12-18T23:43:22.431Z,train,gsv-seattle-88534-CurbRamp.png,14913,4555,16384.0,8192.0,132.4375,-14.294642,2.0,359.168518,2.344337,,543,191
walla-walla,269,jtBOwcLizjr7v5lLxgn5Ww,gsv,2023-10-11T22:22:38.656Z,test,gsv-walla_walla-269-CurbRamp.png,14960,4500,16384.0,8192.0,201.189127,-16.388084,1.0,43.639881,-0.39905,,304,193
chicago-il,15642,wdwVp5GmU61z00ohgSKtUA,gsv,2022-10-24T00:18:39.661Z,train,gsv-chicago-15642-CurbRamp.png,12409,4705,16384.0,8192.0,290.196442,-10.125,2.0,197.050583,0.255081,,354,281
newberg-or,15794,AD3aR5NVKvfk3tRbST_Jfg,gsv,2019-10-23T16:47:14.541Z,train,gsv-newberg-15794-CurbRamp.png,4965,3985,13312.0,6656.0,335.604919,-23.1875,1.0,0.585481,-0.707092,,230,213
columbus-oh,16255,lG8cS8FWAHuuT2u1otQxoA,gsv,2020-06-23T23:18:21.616Z,train,gsv-columbus-16255-CurbRamp.png,13688,4995,16384.0,8192.0,28.42634,-21.683723,2.0,274.13974,-0.550911,,437,217
seattle-wa,74517,xyQbX2EBoNwdb9_DD5CnTA,gsv,2019-06-28T23:26:56.66Z,train,gsv-seattle-74517-CurbRamp.png,11221,4761,16384.0,8192.0,167.758926,-16.339285,2.0,89.572098,4.83941,,214,222
chicago-il,10230,zZjbROjclNvKdzUOS8fZkw,gsv,2022-03-15T22:16:27.681Z,train,gsv-chicago-10230-CurbRamp.png,486,4428,16384.0,8192.0,311.763397,-13.008928,2.0,117.575676,0.596817,,316,168
columbus-oh,24741,nacYMotgLHkiYYIff3YwLg,gsv,2021-02-23T23:59:36.563Z,train,gsv-columbus-24741-CurbRamp.png,12571,4855,16384.0,8192.0,17.285715,-23.571428,2.0,272.398193,-0.800705,,254,155
spgg,78855,-Kmdm89bqcZsv0xhf9tEUA,gsv,2021-03-03T19:40:39.052Z,train,gsv-spgg-78855-CurbRamp.png,3673,4276,13312.0,6656.0,99.1875,-24.875,1.0,182.484512,-2.871788,,375,245
seattle-wa,16441,deVptLhalPhxKL82GXj0HA,gsv,2019-04-27T05:25:30.464Z,train,gsv-seattle-16441-CurbRamp.png,3295,4679,16384.0,8192.0,3.0625,-34.25,1.0,111.713478,2.069557,,367,98
pittsburgh-pa,15005,L1cjT0vHeIyruPMEKsIBdg,gsv,2022-02-02T17:40:37.778Z,train,gsv-pittsburgh-15005-CurbRamp.png,14104,5434,16384.0,8192.0,17.375,-35.0,1.0,261.078979,2.321693,,436,209
seattle-wa,173582,9ed-ghiqUyJ5s-pYoAysMw,gsv,2021-07-23T16:02:00.134Z,train,gsv-seattle-173582-CurbRamp.png,2342,4608,16384.0,8192.0,229.823654,-10.462053,3.0,0.120501,0.176544,,404,260
cdmx,7208,Nx68U9VlKvDZ6sLAugr-oQ,gsv,2021-06-08T21:32:41.709Z,train,gsv-cdmx-7208-CurbRamp.png,10764,4777,16384.0,8192.0,353.386169,-10.051339,2.0,282.444153,-0.896614,,180,308
chicago-il,15643,wdwVp5GmU61z00ohgSKtUA,gsv,2022-10-24T00:18:49.059Z,test,gsv-chicago-15643-CurbRamp.png,10310,4395,16384.0,8192.0,245.107147,-12.178572,2.0,197.050583,0.255081,,341,169
oradell-nj,8605,qxdCBMrocRDvIsHbf3KGFg,gsv,2022-07-22T23:31:32.399Z,train,gsv-oradell-8605-CurbRamp.png,12632,4858,16384.0,8192.0,99.921875,-25.4375,1.0,18.677593,6.430145,,462,189
cdmx,3010,7rguOUhLzP_3vH468fFCbg,gsv,2020-05-02T22:54:06.791Z,train,gsv-cdmx-3010-CurbRamp.png,10648,4638,16384.0,8192.0,37.9375,-18.3125,1.0,326.466553,-0.316498,,248,203
chicago-il,10019,nCF7GYrzJiSLu04QYEjluA,gsv,2022-03-07T21:28:17.406Z,train,gsv-chicago-10019-CurbRamp.png,4951,4948,16384.0,8192.0,274.0,-32.1875,1.0,1.177571,0.154686,,460,158
newberg-or,17185,Ll-j85x3O3nFB_EsHrdqCg,gsv,2020-01-19T17:45:54.211Z,train,gsv-newberg-17185-CurbRamp.png,12511,3683,13312.0,6656.0,283.196442,-12.015625,2.0,113.119034,0.195045,,212,212
seattle-wa,96443,YKftsXDi6OLOnXzRSYCcyA,gsv,2020-05-28T15:18:01.331Z,train,gsv-seattle-96443-CurbRamp.png,4044,4595,16384.0,8192.0,126.51786,-18.339285,2.0,221.904236,0.5924,,413,147
seattle-wa,100632,4_rxjedgVEWTe7QnomGJ1A,gsv,2020-06-19T02:04:55.675Z,test,gsv-seattle-100632-CurbRamp.png,6154,4375,16384.0,8192.0,305.236603,-18.303572,2.0,341.734314,0.923668,,253,85
cdmx,7091,DX9eCBkgkdk7ywKZggHWPA,gsv,2021-06-04T21:33:29.269Z,train,gsv-cdmx-7091-CurbRamp.png,14116,5333,16384.0,8192.0,296.535706,-22.678572,2.0,174.762863,-0.773972,,455,300
seattle-wa,191037,0Ba7hkghmVmIvM-Rg2izmw,gsv,2021-12-10T19:38:50.684Z,train,gsv-seattle-191037-CurbRamp.png,6463,4592,16384.0,8192.0,41.232498,-22.8125,1.0,90.005928,0.173622,,429,165
newberg-or,3193,RrAhzm1rQpoEUJ89mSTTBA,gsv,2019-03-19T22:42:33.79Z,train,gsv-newberg-3193-CurbRamp.png,7022,3745,13312.0,6656.0,195.747772,-20.375,1.0,176.669724,-3.782288,,302,183
columbus-oh,27938,ycqE2TNHVianPDXzOT8UEg,gsv,2021-06-09T19:58:45.381Z,train,gsv-columbus-27938-CurbRamp.png,7158,4409,16384.0,8192.0,180.477676,-8.491072,3.0,205.611145,0.299049,,421,199
seattle-wa,169241,s-FtaOpIdxmHzCwvFAE9wQ,gsv,2021-07-19T23:54:52.397Z,train,gsv-seattle-169241-CurbRamp.png,10305,5145,16384.0,8192.0,140.6875,-15.6875,1.0,111.561356,-1.036011,,464,293
chicago-il,22907,ZmVJtC-Fk7tOTp_f5L7MJg,gsv,2023-03-07T04:01:45.712Z,train,gsv-chicago-22907-CurbRamp.png,4299,5152,16384.0,8192.0,188.767853,-23.546875,1.0,260.048096,-0.13688,,276,242
chicago-il,1937,7TJATlQPiEvCC8RXYyXoTg,gsv,2021-10-18T20:37:01.071Z,train,gsv-chicago-1937-CurbRamp.png,12858,4833,16384.0,8192.0,285.841522,-27.6875,1.0,177.353867,0.162415,,323,167
chicago-il,7451,8B0EpeL4V8QdSm_zaurMnw,gsv,2021-10-22T23:57:35.433Z,train,gsv-chicago-7451-CurbRamp.png,12252,4605,16384.0,8192.0,85.421875,-17.758928,2.0,359.268219,-0.394325,,398,157
chicago-il,8165,hu2ElQmwWz_-Vwn0CrtMbQ,gsv,2021-10-23T02:00:16.364Z,test,gsv-chicago-8165-CurbRamp.png,780,4505,16384.0,8192.0,131.571426,0.0,1.0,269.512421,1.607231,,192,303
newberg-or,3684,gGk2Crw6oEZIDx8CeyUd-Q,gsv,2019-03-22T20:36:31.192Z,train,gsv-newberg-3684-CurbRamp.png,3185,4297,13312.0,6656.0,230.1875,-31.75,1.0,304.029022,1.340981,,243,214
seattle-wa,97296,HO1DtOEGX-zRK9MnRoFCuA,gsv,2020-06-04T22:57:03.984Z,train,gsv-seattle-97296-CurbRamp.png,6850,4918,16384.0,8192.0,146.6875,-32.1875,1.0,178.104797,2.447411,,372,149
pittsburgh-pa,8587,cNvpPGuS_XYBDqm58qyTzA,gsv,2021-04-08T21:19:48.196Z,train,gsv-pittsburgh-8587-CurbRamp.png,12037,4182,13312.0,6656.0,334.044647,-16.861607,2.0,195.692413,-1.25061,,444,321
seattle-wa,232644,TDPTh7sDqSeAg_wR2e43-g,gsv,2023-01-30T19:05:16.112Z,train,gsv-seattle-232644-CurbRamp.png,12909,5860,16384.0,8192.0,97.25,-29.75,1.0,3.388738,0.193115,,409,300
newberg-or,5606,vh50DCJ_8OsVqZn6-9a7Xg,gsv,2019-08-20T16:48:39.663Z,test,gsv-newberg-5606-CurbRamp.png,5259,3890,13312.0,6656.0,53.94643,-17.339285,1.0,85.673103,-0.225967,,323,227
newberg-or,6708,-fL-a0RKW2AF-fRMD3ULPw,gsv,2019-09-06T17:34:41.61Z,train,gsv-newberg-6708-CurbRamp.png,12564,3794,13312.0,6656.0,236.25,-26.84375,1.0,90.997498,3.219307,,454,151
spgg,76521,XdFZd8Q9oGmDvfbDIaupiA,gsv,2021-03-02T04:09:18.439Z,train,gsv-spgg-76521-CurbRamp.png,10889,4344,13312.0,6656.0,329.6875,-32.0,1.0,201.153015,-1.545021,,280,216
newberg-or,10548,TFE-t8QKPzHLnASznbjfvg,gsv,2019-10-09T22:15:50.938Z,train,gsv-newberg-10548-CurbRamp.png,2035,4542,13312.0,6656.0,147.428574,-11.625,1.0,267.484711,0.841728,,332,381
chicago-il,23608,3qE-8dcIh1ibeqv5a-SVpg,gsv,2023-03-21T15:36:26.119Z,train,gsv-chicago-23608-CurbRamp.png,6159,4733,16384.0,8192.0,136.515625,-15.21875,3.0,180.354492,0.50389,,340,209
columbus-oh,15340,UoSK1vLJv9HluUuIkvialg,gsv,2020-06-23T22:36:02.443Z,train,gsv-columbus-15340-CurbRamp.png,4966,4717,16384.0,8192.0,195.875,-18.3125,1.0,273.547089,-0.233292,,402,211
columbus-oh,1780,K6CgZkpz2pW-J3BIFaQBfQ,gsv,2019-12-07T14:46:47.541Z,train,gsv-columbus-1780-CurbRamp.png,9681,4103,13312.0,6656.0,260.982147,-25.4375,1.0,167.965714,0.099167,,293,214
cdmx,2329,fC3XeBjrbbPx6R-hkoGr0w,gsv,2020-05-02T20:12:29.98Z,train,gsv-cdmx-2329-CurbRamp.png,10743,4955,16384.0,8192.0,255.25,-34.625,1.0,200.174133,0.122986,,366,138
seattle-wa,100304,_2eUBD5rLmE44pYULhHzaA,gsv,2020-06-18T10:55:08.651Z,train,gsv-seattle-100304-CurbRamp.png,9796,4693,16384.0,8192.0,142.1875,-23.25,1.0,84.740623,0.635826,,215,182
cdmx,1917,cCuI2inC3SAJ2GoQ2fbaeQ,gsv,2020-05-02T02:04:21.587Z,test,gsv-cdmx-1917-CurbRamp.png,7684,4820,16384.0,8192.0,233.511154,-15.002233,2.0,263.434631,0.284897,,595,262
oradell-nj,6329,b5z7Xy56nAwis3j_MJLfRA,gsv,2022-06-11T14:00:57.671Z,train,gsv-oradell-6329-CurbRamp.png,10554,4732,16384.0,8192.0,44.07143,-32.5625,1.0,339.038544,-0.185493,,274,121
seattle-wa,150715,I-0RPO5bJVAS2VPKJwetuw,gsv,2021-04-29T00:36:36.625Z,train,gsv-seattle-150715-CurbRamp.png,6027,4632,16384.0,8192.0,261.0625,-16.8125,1.0,288.3302,0.997658,,229,213
chicago-il,11919,PPuYttaiQ2hKJMXpKltCvA,gsv,2022-10-20T02:50:58.682Z,train,gsv-chicago-11919-CurbRamp.png,1471,4662,16384.0,8192.0,306.0,-10.0,3.0,88.950577,0.108643,,242,303
seattle-wa,161820,95eNruqRAemkAwJB7B11NA,gsv,2021-07-06T15:52:35.693Z,train,gsv-seattle-161820-CurbRamp.png,10438,5062,16384.0,8192.0,319.875,-27.633928,2.0,268.327393,-0.800804,,334,159
newberg-or,4936,dDDPCZPERS1-xzrGUduOeQ,gsv,2019-04-10T19:15:02.65Z,train,gsv-newberg-4936-CurbRamp.png,4155,3886,13312.0,6656.0,138.75,-25.008928,1.0,202.830551,2.54657,,338,177
cdmx,5093,1BN8Abwrgkbn-Wt552ZFEQ,gsv,2020-05-14T16:00:30.919Z,train,gsv-cdmx-5093-CurbRamp.png,11004,5200,16384.0,8192.0,173.375,-21.75,2.0,106.035149,1.633224,,296,273
seattle-wa,104185,-BHPjKRKrAqaoD7NuvNpxg,gsv,2020-06-21T01:00:47.644Z,train,gsv-seattle-104185-CurbRamp.png,13673,4533,16384.0,8192.0,150.910721,-9.988839,3.0,37.688206,-0.174591,,542,232
seattle-wa,192400,11LkwvXYOLVVdxxeo37Zzg,gsv,2021-12-31T01:39:29.4Z,train,gsv-seattle-192400-CurbRamp.png,5545,4599,16384.0,8192.0,120.457588,-12.629464,3.0,179.697937,-1.447968,,387,200
seattle-wa,107879,ih4s35lVCZGmFWThF1rrUQ,gsv,2020-07-02T20:42:36.291Z,train,gsv-seattle-107879-CurbRamp.png,10127,5077,16384.0,8192.0,2.9375,-19.625,1.0,336.264801,1.65802,,455,257
chicago-il,4708,Hz_k9D8ppJ9aEnYUjPpHBQ,gsv,2021-10-22T00:02:29.539Z,train,gsv-chicago-4708-CurbRamp.png,3110,4677,16384.0,8192.0,138.4375,0.0,1.0,269.874023,0.464973,,490,327
seattle-wa,69455,QPuE8hjHkIVDwZT3YsENTw,gsv,2019-05-10T02:23:47.076Z,train,gsv-seattle-69455-CurbRamp.png,16015,4246,16384.0,8192.0,308.872772,-3.017857,2.0,151.827545,0.523827,,551,245
chicago-il,14507,6rXXphCb8LDQycx4eHP_tQ,gsv,2022-10-23T00:10:32.157Z,train,gsv-chicago-14507-CurbRamp.png,9400,4621,16384.0,8192.0,290.383942,-5.892857,2.0,269.700439,-0.170685,,433,312
walla-walla,1228,YMdzmjTSsMbxelpPiHCHFA,gsv,2023-12-14T17:35:18.274Z,train,gsv-walla_walla-1228-CurbRamp.png,3291,5197,16384.0,8192.0,101.953814,-32.377348,1.0,210.329575,0.1575,,364,188
columbus-oh,30008,MjlbUBXSsoZDnVeoH40MNA,gsv,2021-09-27T16:00:08.125Z,train,gsv-columbus-30008-CurbRamp.png,15394,4684,16384.0,8192.0,173.25,-35.0,1.0,1.340586,0.31218,,268,96
chicago-il,2471,laJvBJwUDh_oEOmBlUcaNQ,gsv,2021-10-19T16:55:27.987Z,test,gsv-chicago-2471-CurbRamp.png,6397,4458,16384.0,8192.0,68.26786,-9.729911,3.0,104.633995,0.19503,,282,195
seattle-wa,148893,EcjjI8oaVuiT1YwBtmvlyg,gsv,2021-04-22T22:18:29.45Z,train,gsv-seattle-148893-CurbRamp.png,3302,4905,16384.0,8192.0,79.53125,-20.482143,2.0,181.406021,-0.898956,,293,207
seattle-wa,53655,GROMS-vB-Ax5XPEDKqKUJA,gsv,2019-05-04T22:19:21.304Z,train,gsv-seattle-53655-CurbRamp.png,10541,5071,16384.0,8192.0,339.8125,-32.5625,1.0,269.310242,1.83036,,244,176
seattle-wa,200457,2hPpLvSJHokPtcCI5cF7YQ,gsv,2022-04-12T02:35:58.774Z,train,gsv-seattle-200457-CurbRamp.png,7268,4465,16384.0,8192.0,36.65625,-15.535714,2.0,65.021889,4.039352,,462,147
chicago-il,22058,405LHkwrW4wch64Rz9w3UA,gsv,2023-02-21T15:28:41.468Z,train,gsv-chicago-22058-CurbRamp.png,14442,4456,16384.0,8192.0,140.328125,-10.301339,3.0,357.367859,0.62923,,217,180
spgg,77275,PlPkbmIFVdV-gz77TyFfbQ,gsv,2021-03-02T20:32:38.695Z,test,gsv-spgg-77275-CurbRamp.png,14952,4859,16384.0,8192.0,202.1875,-6.6875,1.0,26.443186,2.179756,,180,317
seattle-wa,103788,1X2-_awUdJuqMA5Qw5Hz1g,gsv,2020-06-20T19:48:28.736Z,train,gsv-seattle-103788-CurbRamp.png,13949,4988,16384.0,8192.0,295.5625,-31.8125,2.0,179.834152,-0.853104,,492,88
cdmx,4138,gxwftGNSY1V_1xuneJXHkQ,gsv,2020-05-03T22:03:31.239Z,test,gsv-cdmx-4138-CurbRamp.png,11336,5494,16384.0,8192.0,91.741074,-34.0625,1.0,340.284027,0.170052,,102,270
chicago-il,14058,r_q_IrMLd1lRX2XpOhRxaA,gsv,2022-10-22T20:45:50.017Z,train,gsv-chicago-14058-CurbRamp.png,10766,5036,16384.0,8192.0,143.710007,-20.745714,2.0,88.074928,0.546295,,371,239
seattle-wa,201170,Io-4xw85b9yS3x6Ok1_Zhw,gsv,2022-04-15T22:10:49.926Z,train,gsv-seattle-201170-CurbRamp.png,9741,4963,16384.0,8192.0,329.892853,-20.709822,1.0,268.835571,2.772736,,188,243
spgg,20145,66GfHGTfiuuRVN0wc6kIAg,gsv,2020-10-23T15:19:51.465Z,test,gsv-spgg-20145-CurbRamp.png,6255,4868,16384.0,8192.0,148.803574,-12.5,2.0,175.843658,-0.592293,,168,304
chicago-il,301,9L1gEvgZJ2rDqeGYXorvMA,gsv,2021-09-13T21:44:01.998Z,train,gsv-chicago-301-CurbRamp.png,5470,4611,16384.0,8192.0,264.254456,-18.357143,2.0,314.345032,0.508926,,238,153
chicago-il,9146,pu17RgBR-u7y6qbUdhN6wg,gsv,2021-10-24T00:29:12.282Z,train,gsv-chicago-9146-CurbRamp.png,2438,4560,16384.0,8192.0,268.915192,-9.310267,3.0,39.527565,-1.506248,,465,263
cdmx,1350,7hfBIYPlEBqJWO3olBYXtQ,gsv,2020-05-01T19:10:27.768Z,train,gsv-cdmx-1350-CurbRamp.png,9528,5075,16384.0,8192.0,21.0,-13.375,1.0,21.68466,0.579613,,554,311
oradell-nj,3438,E2EdmJeKb0lcXE9K-RXHGw,gsv,2022-04-23T00:21:49.755Z,train,gsv-oradell-3438-CurbRamp.png,1358,4351,16384.0,8192.0,226.799103,-10.700892,2.0,2.057134,0.169731,,168,178
newberg-or,17376,-Uf5tzHZzoAr9AN68tFlQQ,gsv,2020-05-03T04:32:23.131Z,train,gsv-newberg-17376-CurbRamp.png,3114,4168,13312.0,6656.0,186.470978,-21.4557,2.0,270.774872,-0.160835,,225,261
spgg,11889,R9ik29tLwIydnYu-FLCIrw,gsv,2020-09-20T15:10:19.279Z,train,gsv-spgg-11889-CurbRamp.png,9548,4710,16384.0,8192.0,39.857143,-15.982142,2.0,23.373861,2.105347,,526,213
seattle-wa,119552,qixVESe1RTBdI4v-MQ2C9A,gsv,2020-12-08T21:27:33.527Z,train,gsv-seattle-119552-CurbRamp.png,10532,4867,16384.0,8192.0,31.3125,-35.0,1.0,322.753265,-3.7783,,264,126
chicago-il,1050,_q4Ck9IbgPsVrCjLMn5CjA,gsv,2021-09-27T15:41:29.486Z,train,gsv-chicago-1050-CurbRamp.png,11913,4595,16384.0,8192.0,222.75,-19.0625,1.0,147.52356,-0.088242,,401,189
oradell-nj,8126,KUbfGTaO14UZirrgbuRA5g,gsv,2022-07-17T16:54:46.332Z,train,gsv-oradell-8126-CurbRamp.png,6789,4343,16384.0,8192.0,284.6875,-3.359375,3.0,322.711395,-0.979805,,544,294
seattle-wa,158172,8s7ej1W_cI9Y6SwnDFBO2g,gsv,2021-06-24T17:19:05.934Z,train,gsv-seattle-158172-CurbRamp.png,2841,4594,16384.0,8192.0,329.993317,-12.714286,3.0,88.657478,-0.844238,,387,195
seattle-wa,96489,_Xr_2LGKxFoZKMKc5_qI-Q,gsv,2020-05-28T18:07:29.712Z,test,gsv-seattle-96489-CurbRamp.png,9217,4472,16384.0,8192.0,1.0,-17.0625,1.0,312.179443,0.006233,,182,190
chicago-il,1282,_UW9UBo3l10J4kEkxLtYHg,gsv,2021-09-27T17:05:34.105Z,test,gsv-chicago-1282-CurbRamp.png,4486,5220,16384.0,8192.0,96.3125,-19.8125,1.0,180.532257,1.511665,,376,271
seattle-wa,69800,8a-O-etpZAEalnK7xwYMXA,gsv,2019-05-13T20:09:45.998Z,train,gsv-seattle-69800-CurbRamp.png,14996,4994,16384.0,8192.0,228.107147,-19.285715,2.0,90.833801,-2.785538,,507,251
pittsburgh-pa,3936,HCFdknRFgjVwQO4szIBcBA,gsv,2020-11-30T17:38:42.938Z,test,gsv-pittsburgh-3936-CurbRamp.png,13077,4819,16384.0,8192.0,11.1875,0.0,1.0,260.674866,-0.352913,,340,343
columbus-oh,30972,R5_0NT7fBlwM0B2y_Tlqgw,gsv,2021-10-26T23:29:43.851Z,train,gsv-columbus-30972-CurbRamp.png,6470,4843,16384.0,8192.0,327.875,-23.595982,1.0,339.208069,0.911682,,188,206
seattle-wa,100301,R1rw6kEo-kHWVr5_4alTuQ,gsv,2020-06-18T10:50:50.534Z,train,gsv-seattle-100301-CurbRamp.png,11217,4926,16384.0,8192.0,94.0,-31.8125,1.0,359.095184,0.720505,,173,168
walla-walla,20,gx2G4T36sN6Sk7wSDjgIpA,gsv,2023-09-25T22:27:01.294Z,train,gsv-walla_walla-20-CurbRamp.png,3060,4643,16384.0,8192.0,273.791211,-13.903133,3.0,21.717054,0.715775,,239,193
spgg,8682,m4nhLHZbG49_nNhidPUqSA,gsv,2020-09-09T02:23:47.178Z,test,gsv-spgg-8682-CurbRamp.png,1230,4326,16384.0,8192.0,191.5,-24.8125,1.0,21.234903,2.581856,,643,119
newberg-or,3177,DPv5nJt334g39ftuSGVVLQ,gsv,2019-03-19T22:40:28.679Z,train,gsv-newberg-3177-CurbRamp.png,8276,4256,13312.0,6656.0,344.857147,-29.75,1.0,272.731201,-1.415253,,188,229
oradell-nj,7354,e_O4HDMXImOmCpbNJLlj2Q,gsv,2022-07-13T23:40:26.994Z,train,gsv-oradell-7354-CurbRamp.png,7105,4509,16384.0,8192.0,177.392853,-7.839286,2.0,185.454529,-0.939026,,158,260
seattle-wa,145883,np36TvvTksHosX06OXOvdw,gsv,2021-04-09T22:55:35.543Z,train,gsv-seattle-145883-CurbRamp.png,2461,4401,16384.0,8192.0,196.857147,-13.410714,2.0,331.762299,-1.481384,,474,156
chicago-il,1277,Rie1DtdWNzI-jrmFMWEgtw,gsv,2021-09-27T17:04:23.386Z,train,gsv-chicago-1277-CurbRamp.png,6030,4583,16384.0,8192.0,262.25,-18.3125,1.0,315.183075,-0.119202,,394,192
newberg-or,10808,-biYRW87yYAt4yW3FarIRg,gsv,2019-10-11T19:48:55.175Z,test,gsv-newberg-10808-CurbRamp.png,12496,3654,13312.0,6656.0,58.42857,-15.741072,2.0,270.751343,-0.074921,,490,154
chicago-il,11511,GlX2dUixxdG8chgcFctLNQ,gsv,2022-10-19T00:39:55.529Z,train,gsv-chicago-11511-CurbRamp.png,5310,4750,16384.0,8192.0,124.446426,-35.0,1.0,178.939804,-2.058502,,302,105
