label_uid,split
seattle-wa:147730,train
seattle-wa:252964,train
seattle-wa:235987,train
seattle-wa:190565,train
seattle-wa:161476,train
seattle-wa:103789,train
seattle-wa:171455,train
seattle-wa:157796,train
seattle-wa:156171,train
seattle-wa:184162,train
seattle-wa:124866,train
seattle-wa:107531,train
seattle-wa:229293,train
seattle-wa:139446,train
seattle-wa:100486,train
seattle-wa:175965,train
seattle-wa:120048,train
seattle-wa:109051,train
seattle-wa:190539,train
seattle-wa:223792,train
seattle-wa:239753,train
seattle-wa:116317,train
seattle-wa:101648,train
seattle-wa:96688,train
seattle-wa:269211,train
seattle-wa:270714,train
seattle-wa:132577,train
seattle-wa:131949,train
seattle-wa:190672,train
seattle-wa:154406,train
seattle-wa:235992,train
seattle-wa:171567,train
seattle-wa:100301,train
seattle-wa:195175,train
seattle-wa:181266,train
seattle-wa:270613,train
seattle-wa:150234,train
seattle-wa:245767,train
seattle-wa:270615,train
seattle-wa:90573,train
seattle-wa:104075,train
seattle-wa:244271,train
seattle-wa:133960,train
seattle-wa:199928,train
seattle-wa:159040,train
seattle-wa:175976,train
seattle-wa:140227,train
seattle-wa:195803,train
seattle-wa:120469,train
seattle-wa:100626,train
seattle-wa:132476,train
seattle-wa:53834,train
seattle-wa:199929,train
seattle-wa:159427,train
seattle-wa:237729,train
seattle-wa:151225,train
seattle-wa:146789,train
seattle-wa:149729,train
seattle-wa:119616,train
seattle-wa:558,train
seattle-wa:10452,train
seattle-wa:194966,train
seattle-wa:738,train
seattle-wa:156107,train
seattle-wa:136903,train
seattle-wa:176018,train
seattle-wa:147,train
seattle-wa:286,train
seattle-wa:208971,train
seattle-wa:6847,train
seattle-wa:236736,train
seattle-wa:189109,train
seattle-wa:95525,train
seattle-wa:157642,train
seattle-wa:9836,train
seattle-wa:105934,train
seattle-wa:241912,train
seattle-wa:99797,train
seattle-wa:232854,train
seattle-wa:854,train
seattle-wa:120198,train
seattle-wa:182885,train
seattle-wa:200527,train
seattle-wa:70008,train
seattle-wa:235988,train
seattle-wa:224091,train
seattle-wa:273134,train
seattle-wa:106465,train
seattle-wa:1459,train
seattle-wa:5057,train
seattle-wa:144505,train
seattle-wa:245760,train
seattle-wa:100436,train
seattle-wa:99963,train
seattle-wa:133575,train
seattle-wa:178974,train
seattle-wa:77520,train
seattle-wa:183843,train
seattle-wa:162491,train
seattle-wa:99838,train
seattle-wa:139388,train
seattle-wa:240705,train
seattle-wa:185030,train
seattle-wa:97978,train
seattle-wa:195176,train
seattle-wa:145949,train
seattle-wa:98564,train
seattle-wa:109306,train
seattle-wa:235058,train
seattle-wa:17756,train
seattle-wa:234526,train
seattle-wa:110712,train
seattle-wa:206920,train
seattle-wa:191067,train
seattle-wa:269328,train
seattle-wa:28692,train
seattle-wa:175232,train
seattle-wa:15633,train
seattle-wa:139987,train
seattle-wa:71490,train
seattle-wa:97788,train
seattle-wa:94058,train
seattle-wa:183153,train
seattle-wa:133312,train
seattle-wa:98687,train
seattle-wa:194659,train
seattle-wa:101534,train
seattle-wa:29102,train
seattle-wa:22520,train
seattle-wa:30600,train
seattle-wa:154682,train
seattle-wa:181826,train
seattle-wa:235626,train
seattle-wa:715,train
seattle-wa:259955,train
seattle-wa:134928,train
seattle-wa:186812,train
seattle-wa:70328,train
seattle-wa:249242,train
seattle-wa:51547,train
seattle-wa:25932,train
seattle-wa:137563,train
seattle-wa:139152,train
seattle-wa:245995,train
seattle-wa:76005,train
seattle-wa:53409,train
seattle-wa:6795,train
seattle-wa:208964,train
seattle-wa:162485,train
seattle-wa:177568,train
seattle-wa:72943,train
seattle-wa:106472,train
seattle-wa:75706,train
seattle-wa:97341,train
seattle-wa:261457,train
seattle-wa:169451,train
seattle-wa:134,train
seattle-wa:257784,train
seattle-wa:117854,train
seattle-wa:65276,train
seattle-wa:100489,train
seattle-wa:102913,train
seattle-wa:263452,train
seattle-wa:711,train
seattle-wa:273415,train
seattle-wa:134512,train
seattle-wa:61991,train
seattle-wa:28911,train
seattle-wa:237507,train
seattle-wa:154764,train
seattle-wa:238297,train
seattle-wa:109685,train
seattle-wa:105499,train
seattle-wa:208182,train
seattle-wa:100221,train
seattle-wa:133457,train
seattle-wa:142743,train
seattle-wa:273473,train
seattle-wa:191170,train
seattle-wa:138321,train
seattle-wa:148893,train
seattle-wa:85709,train
seattle-wa:258540,train
seattle-wa:87213,train
seattle-wa:754,train
seattle-wa:234303,train
seattle-wa:188004,train
seattle-wa:194293,train
seattle-wa:18883,train
seattle-wa:882,train
seattle-wa:102636,train
seattle-wa:252945,train
seattle-wa:100555,train
seattle-wa:239127,train
seattle-wa:9811,train
seattle-wa:194340,train
seattle-wa:11480,train
seattle-wa:113861,train
seattle-wa:95980,train
seattle-wa:263453,train
seattle-wa:127147,train
seattle-wa:187265,train
seattle-wa:122189,train
seattle-wa:193886,train
seattle-wa:158318,train
seattle-wa:246445,train
seattle-wa:174243,train
seattle-wa:18806,train
seattle-wa:1488,train
seattle-wa:190392,train
seattle-wa:263687,train
seattle-wa:191780,train
seattle-wa:146830,train
seattle-wa:38293,train
seattle-wa:102356,train
seattle-wa:45663,train
seattle-wa:1181,train
seattle-wa:236326,train
seattle-wa:143857,train
seattle-wa:263456,train
seattle-wa:184519,train
seattle-wa:208176,train
seattle-wa:238498,train
seattle-wa:86454,train
seattle-wa:145984,train
seattle-wa:46637,train
seattle-wa:90371,train
seattle-wa:147191,train
seattle-wa:261446,train
seattle-wa:123921,train
seattle-wa:178231,train
seattle-wa:101618,train
seattle-wa:251817,train
seattle-wa:247380,train
seattle-wa:158000,train
seattle-wa:247364,train
seattle-wa:116565,train
seattle-wa:249405,train
seattle-wa:246849,train
seattle-wa:186823,train
seattle-wa:68321,train
seattle-wa:5493,train
seattle-wa:236328,train
seattle-wa:202427,train
seattle-wa:236463,train
seattle-wa:145883,train
seattle-wa:260742,train
seattle-wa:190800,train
seattle-wa:71071,train
seattle-wa:181259,train
seattle-wa:98946,train
seattle-wa:107659,train
seattle-wa:227098,train
seattle-wa:155322,train
seattle-wa:71749,train
seattle-wa:154640,train
seattle-wa:148239,train
seattle-wa:198415,train
seattle-wa:238981,train
seattle-wa:205582,train
seattle-wa:95289,train
seattle-wa:145947,train
seattle-wa:239024,train
seattle-wa:156945,train
seattle-wa:237508,train
seattle-wa:163919,train
seattle-wa:193801,train
seattle-wa:72947,train
seattle-wa:100437,train
seattle-wa:95436,train
seattle-wa:175456,train
seattle-wa:183096,train
seattle-wa:157691,train
seattle-wa:125441,train
seattle-wa:191026,train
seattle-wa:137674,train
seattle-wa:158454,train
seattle-wa:187155,train
seattle-wa:110390,train
seattle-wa:187434,train
seattle-wa:25423,train
seattle-wa:119552,train
seattle-wa:141645,train
seattle-wa:80051,train
seattle-wa:175054,train
seattle-wa:239891,train
seattle-wa:100491,train
seattle-wa:98949,train
seattle-wa:115376,train
seattle-wa:134001,train
seattle-wa:189873,train
seattle-wa:245753,train
seattle-wa:264217,train
seattle-wa:151784,train
seattle-wa:76636,train
seattle-wa:191025,train
seattle-wa:10193,train
seattle-wa:199931,train
seattle-wa:178508,train
seattle-wa:224703,train
seattle-wa:1124,train
seattle-wa:96711,train
seattle-wa:138344,train
seattle-wa:214773,train
seattle-wa:182385,train
seattle-wa:142726,train
seattle-wa:56769,train
seattle-wa:268952,train
seattle-wa:191241,train
seattle-wa:152994,train
seattle-wa:97594,train
seattle-wa:245521,train
seattle-wa:45640,train
seattle-wa:256588,train
seattle-wa:183936,train
seattle-wa:42564,train
seattle-wa:66399,train
seattle-wa:269,train
seattle-wa:29673,train
seattle-wa:120578,train
seattle-wa:27909,train
seattle-wa:237098,train
seattle-wa:155888,train
seattle-wa:124861,train
seattle-wa:1067,train
seattle-wa:100828,train
seattle-wa:260050,train
seattle-wa:177083,train
seattle-wa:243064,train
seattle-wa:200457,train
seattle-wa:194281,train
seattle-wa:182325,train
seattle-wa:133605,train
seattle-wa:152814,train
seattle-wa:138342,train
seattle-wa:208183,train
seattle-wa:95438,train
seattle-wa:263961,train
seattle-wa:192323,train
seattle-wa:264008,train
seattle-wa:227716,train
seattle-wa:123900,train
seattle-wa:171924,train
seattle-wa:83996,train
seattle-wa:98401,train
seattle-wa:69455,train
seattle-wa:15357,train
seattle-wa:240301,train
seattle-wa:194183,train
seattle-wa:187863,train
seattle-wa:175337,train
seattle-wa:55935,train
seattle-wa:138341,train
seattle-wa:180789,train
seattle-wa:141467,train
seattle-wa:35660,train
seattle-wa:217641,train
seattle-wa:238378,train
seattle-wa:145953,train
seattle-wa:97616,train
seattle-wa:206731,train
seattle-wa:100304,train
seattle-wa:207379,train
seattle-wa:178655,train
seattle-wa:175722,train
seattle-wa:71447,train
seattle-wa:240733,train
seattle-wa:30669,train
seattle-wa:140008,train
seattle-wa:239402,train
seattle-wa:183929,train
seattle-wa:208186,train
seattle-wa:147667,train
seattle-wa:233802,train
seattle-wa:98563,train
seattle-wa:257198,train
seattle-wa:137727,train
seattle-wa:110656,train
seattle-wa:216102,train
seattle-wa:120467,train
seattle-wa:235961,train
seattle-wa:23916,train
seattle-wa:209331,train
seattle-wa:112187,train
seattle-wa:187002,train
seattle-wa:191604,train
seattle-wa:180139,train
seattle-wa:236557,train
seattle-wa:154368,train
seattle-wa:263389,train
seattle-wa:145950,train
seattle-wa:188129,train
seattle-wa:263762,train
seattle-wa:108402,train
seattle-wa:145977,train
seattle-wa:162488,train
seattle-wa:234404,train
seattle-wa:170629,train
seattle-wa:87546,train
seattle-wa:6560,train
seattle-wa:236338,train
seattle-wa:15218,train
seattle-wa:17994,train
seattle-wa:195764,train
seattle-wa:130646,train
seattle-wa:16350,train
seattle-wa:245704,train
seattle-wa:239154,train
seattle-wa:251813,train
seattle-wa:163194,train
seattle-wa:235057,train
seattle-wa:28088,train
seattle-wa:98492,train
seattle-wa:143569,train
seattle-wa:158926,train
seattle-wa:233515,train
seattle-wa:191039,train
seattle-wa:101751,train
seattle-wa:265018,train
seattle-wa:208213,train
seattle-wa:257510,train
seattle-wa:13995,train
seattle-wa:104108,train
seattle-wa:168464,train
seattle-wa:122974,train
seattle-wa:241965,train
seattle-wa:198436,train
seattle-wa:244275,train
seattle-wa:139121,train
seattle-wa:142826,train
seattle-wa:267670,train
seattle-wa:124859,train
seattle-wa:194306,train
seattle-wa:195231,train
seattle-wa:122561,train
seattle-wa:139986,train
seattle-wa:119660,train
seattle-wa:237225,train
seattle-wa:25760,train
seattle-wa:189234,train
seattle-wa:124151,train
seattle-wa:91818,train
seattle-wa:15950,train
seattle-wa:141879,train
seattle-wa:161982,train
seattle-wa:97302,train
seattle-wa:45558,train
seattle-wa:70985,train
seattle-wa:152954,train
seattle-wa:165643,train
seattle-wa:167452,train
seattle-wa:42448,train
seattle-wa:145335,train
seattle-wa:168400,train
seattle-wa:256776,train
seattle-wa:123478,train
seattle-wa:165978,train
seattle-wa:4321,train
seattle-wa:120545,train
seattle-wa:154176,train
seattle-wa:120468,train
seattle-wa:111707,train
seattle-wa:29835,train
seattle-wa:96357,train
seattle-wa:226450,train
seattle-wa:75945,train
seattle-wa:265272,train
seattle-wa:167453,train
seattle-wa:205326,train
seattle-wa:239050,train
seattle-wa:734,train
seattle-wa:748,train
seattle-wa:183877,train
seattle-wa:175453,train
seattle-wa:100833,train
seattle-wa:94020,train
seattle-wa:238974,train
seattle-wa:95856,train
seattle-wa:195170,train
seattle-wa:178904,train
seattle-wa:232981,train
seattle-wa:188125,train
seattle-wa:270609,train
seattle-wa:41930,train
seattle-wa:23695,train
seattle-wa:181179,train
seattle-wa:182022,train
seattle-wa:4223,train
seattle-wa:61992,train
seattle-wa:132493,train
seattle-wa:132591,train
seattle-wa:163841,train
seattle-wa:125786,train
seattle-wa:47546,train
seattle-wa:3434,train
seattle-wa:99316,train
seattle-wa:165928,train
seattle-wa:193213,train
seattle-wa:204893,train
seattle-wa:23470,train
seattle-wa:248418,train
seattle-wa:71923,train
seattle-wa:104185,train
seattle-wa:737,train
seattle-wa:254320,train
seattle-wa:273153,train
seattle-wa:108665,train
seattle-wa:171732,train
seattle-wa:103234,train
seattle-wa:254024,train
seattle-wa:29754,train
seattle-wa:38464,train
seattle-wa:185411,train
seattle-wa:142429,train
seattle-wa:95429,train
seattle-wa:251425,train
seattle-wa:99642,train
seattle-wa:98947,train
seattle-wa:104100,train
seattle-wa:95433,train
seattle-wa:134052,train
seattle-wa:256122,train
seattle-wa:121793,train
seattle-wa:200438,train
seattle-wa:181326,train
seattle-wa:119842,train
seattle-wa:158300,train
seattle-wa:209579,train
seattle-wa:6849,train
seattle-wa:194272,train
seattle-wa:192517,train
seattle-wa:171566,train
seattle-wa:240288,train
seattle-wa:165479,train
seattle-wa:193138,train
seattle-wa:266258,train
seattle-wa:16422,train
seattle-wa:49126,train
seattle-wa:180269,train
seattle-wa:133421,train
seattle-wa:41405,train
seattle-wa:192906,train
seattle-wa:193467,train
seattle-wa:54013,train
seattle-wa:265293,train
seattle-wa:99902,train
seattle-wa:72948,train
seattle-wa:73912,train
seattle-wa:209581,train
seattle-wa:140474,train
seattle-wa:105490,train
seattle-wa:185404,train
seattle-wa:104182,train
seattle-wa:115440,train
seattle-wa:16803,train
seattle-wa:100487,train
seattle-wa:139095,train
seattle-wa:195141,train
seattle-wa:105948,train
seattle-wa:60616,train
seattle-wa:262901,train
seattle-wa:96362,train
seattle-wa:141457,train
seattle-wa:208353,train
seattle-wa:157641,train
seattle-wa:190648,train
seattle-wa:49124,train
seattle-wa:152849,train
seattle-wa:263523,train
seattle-wa:195167,train
seattle-wa:150912,train
seattle-wa:263659,train
seattle-wa:150905,train
seattle-wa:250281,train
seattle-wa:196577,train
seattle-wa:217688,train
seattle-wa:946,train
seattle-wa:269097,train
seattle-wa:148110,train
seattle-wa:211554,train
seattle-wa:193692,train
seattle-wa:5596,train
seattle-wa:245759,train
seattle-wa:163515,train
seattle-wa:239827,train
seattle-wa:163465,train
seattle-wa:185164,train
seattle-wa:232142,train
seattle-wa:171029,train
seattle-wa:88534,train
seattle-wa:159526,train
seattle-wa:113785,train
seattle-wa:124820,train
seattle-wa:150967,train
seattle-wa:855,train
seattle-wa:162476,train
seattle-wa:29444,train
seattle-wa:54010,train
seattle-wa:99209,train
seattle-wa:142098,train
seattle-wa:175452,train
seattle-wa:131,train
seattle-wa:124672,train
seattle-wa:251816,train
seattle-wa:96976,train
seattle-wa:270424,train
seattle-wa:3852,train
seattle-wa:205576,train
seattle-wa:259231,train
seattle-wa:224000,train
seattle-wa:189291,train
seattle-wa:34753,train
seattle-wa:121306,train
seattle-wa:167467,train
seattle-wa:193698,train
seattle-wa:49677,train
seattle-wa:97595,train
seattle-wa:190822,train
seattle-wa:246212,train
seattle-wa:97601,train
seattle-wa:58998,train
seattle-wa:99041,train
seattle-wa:95945,train
seattle-wa:261447,train
seattle-wa:223793,train
seattle-wa:132563,train
seattle-wa:149730,train
seattle-wa:244273,train
seattle-wa:180516,train
seattle-wa:10110,train
seattle-wa:28419,train
seattle-wa:7454,train
seattle-wa:192518,train
seattle-wa:133187,train
seattle-wa:7432,train
seattle-wa:74640,train
seattle-wa:208178,train
seattle-wa:178357,train
seattle-wa:23189,train
seattle-wa:266025,train
seattle-wa:141650,train
seattle-wa:191594,train
seattle-wa:102942,train
seattle-wa:98711,train
seattle-wa:222172,train
seattle-wa:80048,train
seattle-wa:209452,train
seattle-wa:98960,train
seattle-wa:142283,train
seattle-wa:38349,train
seattle-wa:95988,train
seattle-wa:2983,train
seattle-wa:233523,train
seattle-wa:270722,train
seattle-wa:103955,train
seattle-wa:95439,train
seattle-wa:10113,train
seattle-wa:241867,train
seattle-wa:233804,train
seattle-wa:251804,train
seattle-wa:108854,train
seattle-wa:209420,train
seattle-wa:234282,train
seattle-wa:215812,train
seattle-wa:52349,train
seattle-wa:5604,train
seattle-wa:66958,train
seattle-wa:109823,train
seattle-wa:85686,train
seattle-wa:234226,train
seattle-wa:186740,train
seattle-wa:101652,train
seattle-wa:69800,train
seattle-wa:100303,train
seattle-wa:102692,train
seattle-wa:192939,train
seattle-wa:180517,train
seattle-wa:256584,train
seattle-wa:141871,train
seattle-wa:70879,train
seattle-wa:98847,train
seattle-wa:29440,train
seattle-wa:236559,train
seattle-wa:30356,train
seattle-wa:171829,train
seattle-wa:205574,train
seattle-wa:256423,train
seattle-wa:139082,train
seattle-wa:194322,train
seattle-wa:180470,train
seattle-wa:128857,train
seattle-wa:145274,train
seattle-wa:240638,train
seattle-wa:10368,train
seattle-wa:96704,train
seattle-wa:158106,train
seattle-wa:7493,train
seattle-wa:108630,train
seattle-wa:188009,train
seattle-wa:183655,train
seattle-wa:187168,train
seattle-wa:49563,train
seattle-wa:268940,train
seattle-wa:147073,train
seattle-wa:98505,train
seattle-wa:196881,train
seattle-wa:244481,train
seattle-wa:232075,train
seattle-wa:190387,train
seattle-wa:105394,train
seattle-wa:41254,train
seattle-wa:123441,train
seattle-wa:208187,train
seattle-wa:1132,train
seattle-wa:240778,train
seattle-wa:68486,train
seattle-wa:96450,train
seattle-wa:158569,train
seattle-wa:91037,train
seattle-wa:100552,train
seattle-wa:13859,train
seattle-wa:102685,train
seattle-wa:272527,train
seattle-wa:239896,train
seattle-wa:36015,train
seattle-wa:240659,train
seattle-wa:232554,train
seattle-wa:190661,train
seattle-wa:237,train
seattle-wa:160747,train
seattle-wa:881,train
seattle-wa:190530,train
seattle-wa:104160,train
seattle-wa:106433,train
seattle-wa:99014,train
seattle-wa:233803,train
seattle-wa:96987,train
seattle-wa:27166,train
seattle-wa:96487,train
seattle-wa:237228,train
seattle-wa:156356,train
seattle-wa:191021,train
seattle-wa:116932,train
seattle-wa:274160,train
seattle-wa:217649,train
seattle-wa:49137,train
seattle-wa:67511,train
seattle-wa:186802,train
seattle-wa:163963,train
seattle-wa:224074,train
seattle-wa:1262,train
seattle-wa:234253,train
seattle-wa:110440,train
seattle-wa:23554,train
seattle-wa:126514,train
seattle-wa:158048,train
seattle-wa:54460,train
seattle-wa:99952,train
seattle-wa:113994,train
seattle-wa:1480,train
seattle-wa:180063,train
seattle-wa:192918,train
seattle-wa:204850,train
seattle-wa:85846,train
seattle-wa:262697,train
seattle-wa:165525,train
seattle-wa:25658,train
seattle-wa:142969,train
seattle-wa:139433,train
seattle-wa:8578,train
seattle-wa:179467,train
seattle-wa:69795,train
seattle-wa:158788,train
seattle-wa:29196,train
seattle-wa:94883,train
seattle-wa:254814,train
seattle-wa:80050,train
seattle-wa:245785,train
seattle-wa:182119,train
seattle-wa:70375,train
seattle-wa:134429,train
seattle-wa:137410,train
seattle-wa:233807,train
seattle-wa:1178,train
seattle-wa:13344,train
seattle-wa:82303,train
seattle-wa:123208,train
seattle-wa:252994,train
seattle-wa:90919,train
seattle-wa:165608,train
seattle-wa:170338,train
seattle-wa:209242,train
seattle-wa:88320,train
seattle-wa:122972,train
seattle-wa:139631,train
seattle-wa:145928,train
seattle-wa:196880,train
seattle-wa:240591,train
seattle-wa:396,train
seattle-wa:3433,train
seattle-wa:13149,train
seattle-wa:255303,train
seattle-wa:191018,train
seattle-wa:153045,train
seattle-wa:147405,train
seattle-wa:206922,train
seattle-wa:26407,train
seattle-wa:104200,train
seattle-wa:425,train
seattle-wa:151393,train
seattle-wa:161675,train
seattle-wa:184578,train
seattle-wa:112805,train
seattle-wa:166877,train
seattle-wa:194290,train
seattle-wa:97977,train
seattle-wa:744,train
seattle-wa:18992,train
seattle-wa:59795,train
seattle-wa:29620,train
seattle-wa:28723,train
seattle-wa:162830,train
seattle-wa:100298,train
seattle-wa:254299,train
seattle-wa:263382,train
seattle-wa:105500,train
seattle-wa:209777,train
seattle-wa:199930,train
seattle-wa:247430,train
seattle-wa:111805,train
seattle-wa:13460,train
seattle-wa:195763,train
seattle-wa:135110,train
seattle-wa:72727,train
seattle-wa:233524,train
seattle-wa:132586,train
seattle-wa:3855,train
seattle-wa:16004,train
seattle-wa:103958,train
seattle-wa:37008,train
seattle-wa:22639,train
